"2302.85300,1,25,16777215,1618401946,0,e0c43410,47846403135766531",娘
"7.83600,1,25,16777215,1615401019,0,911d2a18,46273052968747015",爷的青春
"50.29900,1,25,16777215,1615282681,0,1a85a0c4,46211009888649219",你下狠手啊！吉吉那么可爱
"3307.45400,1,25,16777215,1615205406,0,35c4260a,46170495467388935",龚
"569.05600,1,25,16777215,1615166960,0,eb285143,46150338773254149",喊了天草的名字
"11.45900,5,25,9487136,1615176326,0,459e7cbe,46155249097375749",ㅍㅅㅍ 
"1.85900,1,25,38979,1615176295,0,459e7cbe,46155232741163013",ㅍ ㅅㅍ
"210.32400,1,25,16777215,1615527687,0,c8170b86,46339463502102535",好牛逼的店
"216.17300,1,25,16777215,1615214844,0,fe3e50e3,46175443862159367",这个氛围太好了
"136.55900,1,25,16777215,1615214765,0,fe3e50e3,46175402101571589",？？？？？？？
"129.08700,1,25,16777215,1615214757,0,fe3e50e3,46175398198247427",调色很棒
"30.59600,1,25,16777215,1615036395,0,8529a652,46153955486466055",金うん
"441.78000,1,25,16777215,1615028079,0,aaa74aae,46153955484368899",私も
"372.41500,1,25,16777215,1615027948,0,aaa74aae,46153955479126021",转场好评！很自然
"40.58500,1,25,16777215,1615027547,0,aaa74aae,46153955489611783",字幕君顽皮
"385.92600,1,25,16777215,1615026425,0,c81807d6,46153955487514627",X2
"360.06200,1,25,16777215,1615026392,0,c81807d6,46153955488038915",转场玩了个花活
"279.58900,1,25,16777215,1615026285,0,c81807d6,46153955489087491",不要撒狗粮
"216.64100,1,25,16777215,1615026205,0,c81807d6,46153955489611779",发现呆萌姐的一个特点，就是永远穿肥大的裤子
"95.37000,1,25,16777215,1615026063,0,c81807d6,46153955494330375",我继续消灭0弹幕吧
"8.25900,1,25,16777215,1615133067,0,bea6d363,46132569196986373",耍猴呢！根本没有
"42.04300,1,25,16777215,1615218372,0,4630752b,46177293590069251",牛批
"131.54100,1,25,16777215,1615899114,0,5df987bb,46534198365257733",perfect
"530.63200,5,25,15138834,1615135408,0,87e04da0,46133796474978311",帅
"126.56900,1,25,16776960,1615207971,0,785d6a43,46171840258244615",握着我的抱枕~
"112.11500,1,25,16777215,1615207926,0,785d6a43,46171816957313031",再次吟唱
"52.13300,1,25,16776960,1615207847,0,785d6a43,46171775483510787",握着我的抱枕
"31.73300,1,25,16777215,1615207819,0,785d6a43,46171760676044807",开始吟唱
"5.00000,1,25,16777215,1615530003,0,8d61ccf4,46340678028361731",更新了
"6.00000,1,25,16777215,1615529998,0,dc792b04,46340675265888263",前排前排
"2.00000,1,25,16777215,1615529987,0,c236382f,46340669541711875",更新了！
"3.00000,1,25,16777215,1615529982,0,6825e943,46340666573193221",来了！！！
"0.00000,1,25,16777215,1615529976,0,8d61ccf4,46340663755669509",我来啦
"0.00000,1,25,16777215,1615529970,0,dc792b04,46340660766703619",我来也
"0.00000,1,25,16777215,1615529965,0,32b47890,46340657947082757",我来了
"9.00000,1,25,16777215,1615529960,0,c236382f,46340655173599239",来啦
"2.00000,1,25,16777215,1615529955,0,6825e943,46340652411650053",来了来了
"8.00000,1,25,16777215,1615529949,0,8d61ccf4,46340649628205059",我来啦
"122.00000,1,25,16777215,1615388049,0,6825e943,46266253094944775",来了
"8.00000,1,25,16777215,1615388044,0,8d61ccf4,46266250346627075",催更
"607.00000,1,25,16777215,1615388038,0,dc792b04,46266247557414915",宝贝我来了！！！
"369.00000,1,25,16777215,1615388033,0,32b47890,46266244779737095",怎么我的宝藏还没被发现
"5.00000,1,25,16777215,1615388028,0,c236382f,46266242007826439",终于更新了
"601.00000,1,25,16777215,1615388023,0,6825e943,46266239235391491",可爱的鑫鑫
"482.00000,1,25,16777215,1615388017,0,8d61ccf4,46266236491268103",关注了！！
"300.00000,1,25,16777215,1615388012,0,dc792b04,46266233650675717",爱了爱了
"548.00000,1,25,16777215,1615388007,0,32b47890,46266230926999559",这颜值
"301.00000,1,25,16777215,1615388001,0,c236382f,46266228127301637",眼睛也太好看了吧
"182.00000,1,25,16777215,1615387996,0,6825e943,46266225391042563",鑫鑫我来了
"306.00000,1,25,16777215,1615387991,0,8d61ccf4,46266222574567429",来了
"363.00000,1,25,16777215,1615387986,0,dc792b04,46266219828346883",催更
"3.00000,1,25,16777215,1615387980,0,32b47890,46266217037037571",宝贝我来了！！！
"308.00000,1,25,16777215,1615387975,0,c236382f,46266214054363205",怎么我的宝藏还没被发现
"245.00000,1,25,16777215,1615387969,0,6825e943,46266211293462535",终于更新了
"241.00000,1,25,16777215,1615387964,0,8d61ccf4,46266208435044359",可爱的鑫鑫
"2.00000,1,25,16777215,1615387958,0,dc792b04,46266205559324679",关注了！！
"241.00000,1,25,16777215,1615387953,0,32b47890,46266202749665285",爱了爱了
"424.00000,1,25,16777215,1615387948,0,c236382f,46266199979851783",这颜值
"66.00000,1,25,16777215,1615387942,0,6825e943,46266197117763591",眼睛也太好看了吧
"125.00000,1,25,16777215,1615387937,0,8d61ccf4,46266194291851267",鑫鑫我来了
"143.14700,1,25,16777215,1621919083,0,9b686593,49690396051636227",二级点w的病友确诊了
"441.64700,1,25,16777215,1618638699,0,e7a168d5,47970529899446279",咿啊！
"429.01800,1,25,16777215,1618638686,0,e7a168d5,47970523233648645",木啊！
"1268.88200,1,25,16777215,1616869253,0,f076158e,47042830474936325",永恩战绩定住了
"1144.61700,1,25,16777215,1616869115,0,f076158e,47042758256361477",这皮肤像鬼使来夺人哈哈
"615.50600,1,25,16777215,1616868559,0,f076158e,47042466709766151",来了
"116.11900,1,25,16777215,1616760078,0,32871615,46985591615127555",前面木啊的出不去了哈哈哈哈哈
"113.83400,1,25,16777215,1616428164,0,779c748e,46811572864548871",是的，凯隐在跟我亲亲惹
"231.86300,1,25,16777215,1616018646,0,f2200991,46596867350331399",日常上头
"104.44600,1,25,16777215,1615822698,0,cd7b35fd,46494134208299011",经典宁王卡平a
"784.83800,1,25,16777215,1615794261,0,e4490367,46479225292587013",对面这阵容，蓝凯快乐的一批
"78.89900,1,25,16777215,1615709868,0,6310d451,46434979044917253",我玩凯隐要是遇到对面这种阵容我能乐死
"660.14200,1,25,16777215,1615349857,0,a7fcd157,46246229386461191",游戏开始
"137.62000,1,25,16777215,1615288205,0,d85b95bf,46213906086494215",凯隐二级点w，打野快，也不会掉很多血
"79.05500,1,25,16777215,1615288107,0,d85b95bf,46213854656462851",蓝凯也是脆皮
"595.74700,1,25,16777215,1615239984,0,a8ce1fe7,46188624566288387",人家帮推酒桶要回家
"480.36900,1,25,16777215,1615229135,0,b86eefde,46182936230232069",凯隐给卢锡安送了双BUFF，永恩就没法吃兵
"561.25500,1,25,16777215,1615224976,0,376976bf,46180755761528837",脏了一波兵。。。。。
"1207.59300,1,25,16777215,1615223078,0,56713721,46179760535502855",a加惩就死了
"220.33900,1,25,16777215,1615222044,0,56713721,46179218650824707",他不会以为自己有w吧
"348.47900,1,25,16777215,1615215590,0,6691e408,46175834780205063",强攻永恩吗
"562.71300,1,25,16777215,1615215325,0,c59eb596,46175696183099399",土匪？
"435.27300,1,25,16777215,1615215193,0,c59eb596,46175626859642887",敌我打野？
"119.57200,1,25,16777215,1615212083,0,267eba60,46173995942805509",有点小帅
"1417.57900,1,25,16777215,1615206589,0,989ebccd,46171115540185093",莉莉娅：点了点了
"732.93900,1,25,16777215,1615205891,0,989ebccd,46170749907501061",？
"667.17900,1,25,16777215,1615201332,0,e1de92e3,46168359678509059",我先来，游戏结束
"862.37600,1,25,16777215,1615195488,0,2ef1b98b,46165295755165701",起飞
"557.95500,1,25,16777215,1615181274,0,6bd9a48e,46157843477299205",我是酒桶我报警了
"1416.29800,1,25,16777215,1615178567,0,e1429fc4,46156424334016517",这个炮台打得好快···
"487.53800,1,25,16777215,1615178163,0,a400d13c,46156212223868935",带强攻打卢仙那不就是想坐牢
"321.63100,1,25,16777215,1615177956,0,e1429fc4,46156103997718535",这个中在干嘛··
"117.35900,1,25,16777215,1615177743,0,e1429fc4,46155992121475075",么啊！
"751.03300,1,25,16777215,1615177146,0,78070197,46155679087460355",出门的时候我也以为他进化成红凯，后来看到头上没有角
