"3.82000,1,25,9599289,1616403804,0,6423ed8d,46798801333649411",*
"23.97000,1,25,16777215,1615182036,0,bfecf13c,46158242723135495",+++++++++++++++++++++
"13.96000,1,25,16777215,1616938239,0,8a01989,47078999152132099",哈哈哈哈哈哈哈哈哈哈哈哈哈哈
"12.80100,1,25,16777215,1615226388,0,c5ab95e0,46181495971250183",哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
"10.62900,1,25,16777215,1615715108,0,61064af9,46437726284152837",利库姆！
"8.31800,1,25,16777215,1615569526,0,c2a5840f,46361399392731139",童年阴影
"8.80200,1,25,16777215,1615210707,0,2a5a2383,46173274843906051",加油，看好你
"26.26000,1,25,16777215,1615192446,0,5be187a,46163700555448327",BGM好评
"6.67800,1,25,16777215,1615138612,0,f1c6dd23,46135476022673411",nb
"2.32600,1,25,16777215,1615138607,0,f1c6dd23,46135473710039045",nb
"20.85700,1,25,16777215,1615138598,0,f1c6dd23,46135468751323139",nb
"296.29400,1,25,16777215,1618666315,0,abe050d2,47985008765304835",第二组的，来感谢up 了哈哈
"1019.56700,1,25,8700107,1615379892,0,4359f7c2,46261976465145861",我周围一群灵体
"361.94700,1,25,16777215,1615174191,0,66033ea,46154129979998211",感受到了
"2387.95100,1,25,16777215,1615203143,0,f87299dc,46169309120561155",秀啊
"3.22200,1,25,16777215,1615200589,0,ede04e9d,46167970230042631",哇，有点带感
"116.59600,1,25,16777215,1619975797,0,f0214285,48671554505015299",放TXT一條生路 我笑了
"23.23000,1,25,16777215,1615140073,0,f576c7be,46136242348228613",永远的美少年阿祖
"169.72000,1,25,16777215,1615124866,0,59837a49,46136212455424007",帅的耀眼
"120.46100,1,25,16777215,1615199319,0,2c4599e9,46167304275755011",资本的积累
"2.76000,1,25,16777215,1615197844,0,d4f211ad,46166530637430791",Dun神更新了，我学爆！
"378.47900,1,25,16777215,1615141246,0,8663a700,46136856954273797",1级也可以拉到持平
"255.69500,1,25,16777215,1615141096,0,8663a700,46136778379755523",当时为了防疾风队，就没升级过
"45.62500,1,25,16777215,1615284654,0,61f0eb93,46212044432080903",我BGM呢？？？
"648.58100,1,25,16777215,1615176415,0,ff67f4c5,46155295736463367",噢噢噢噢！
"2193.04400,1,25,16777215,1615208680,0,6fcc5975,46172212134150147",哈哈哈
"33.56800,1,25,16777215,1615206064,0,6fcc5975,46170840716279815",疯狂闪现233
"181.97200,1,25,16777215,1622826490,0,4484c34d,50166138220314631",雷鸟都看不到星星了
"35.17600,1,25,16777215,1622690113,0,381b20b0,50094637587103751",雷鸟偏红
"28.69900,1,25,16777215,1622253926,0,bebee1d2,49865950093115397",好像没什么区别
"172.60100,1,25,16777215,1620613055,0,2303fb89,49005661113548807",暗部细节，SONY明显更好
"42.04900,1,25,16777215,1617548014,0,5814ede3,47398696794980357",右边没开运动补偿？
"119.59900,1,25,16777215,1615570809,0,128b3ae2,46362072141266947",弹幕护体
"277.70900,1,25,16777215,1615471764,0,98e2c7f6,46310143893176327",感谢大佬推荐啊！
"348.71400,1,25,16777215,1615242794,0,8cc6a6be,46190097593270277",一分钱一分货绝对没错呀
"177.27700,1,25,16777215,1615242734,0,8cc6a6be,46190066374017027",sony细节完爆雷鸟
"127.49800,1,25,16777215,1615167147,0,7bea1db6,46150436698718213",感觉不处不出太大差别啊
"45.21200,1,25,15138834,1615197878,0,57c8be4a,46166548645150723",我已经怒不可遏了！
"51.91800,1,25,16777215,1621989280,0,12d1a03c,49727199427690501",阿弥陀佛
"351.09700,5,25,16777215,1621418810,0,7f13daa2,49428108566069255",好棒，文武双全的悉达多王子
"1664.66100,1,25,16777215,1618730285,0,58808442,48018547419906055",伟大的一生
"1699.77600,1,25,16777215,1615773310,0,289d913d,46468240869163013",南无本师释迦牟尼佛
"1654.27900,1,25,16777215,1615625200,0,9e73b7c5,46390588395749383",哭了
"318.86100,1,25,16777215,1615162850,0,289d913d,46148183794909191",南无本师释迦牟尼佛
"13.80100,1,25,16777215,1615194938,0,63fb7102,46165007230042117",啊啊啊啊啊啊啊爱了爱了！！
"837.27200,1,25,16777215,1620195856,0,15aa3ef8,48786928435724295",图图
"434.63800,1,25,16777215,1620056482,0,73f38829,48713856212533251",手爱了！！！！
"409.32600,1,25,16777215,1619760827,0,25e2e935,48558848258080773",6D的手真的！！！
"409.32600,1,25,16777215,1619760800,0,25e2e935,48558833931911171",刘6
"436.16900,1,25,16777215,1619586718,0,c8ba041c,48467564798410755",好好听
"74.62900,1,25,16777215,1618316683,0,45289c0c,47801700983504903",大家好开心好可爱
"422.82300,1,25,16777215,1617086062,0,ebb9c89e,47156500765343749",弟弟唱得好好听
