"1501.68900,1,25,16777215,1617273501,0,dde29cda,47254773027569667",猜码头
"196.35000,1,25,16777215,1615225782,0,d3884c68,46181178159923207",感觉如果台式的话还是一倍镜好
"11.32600,1,25,16777215,1615225584,0,d3884c68,46181074620383239",消炎吗
"202.92100,1,25,16777215,1621595030,0,d853de49,49520498891030531",唉
"11.01300,1,25,16777215,1617180710,0,6714d422,47206123622629381",哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
"16.06600,1,25,16777215,1616220529,0,6ace9485,46702712319901701",建议他们组cp
"4.63400,1,25,16777215,1616220518,0,6ace9485,46702706325716997",alpha和omega！！！！
"28.37900,1,25,16777215,1615653092,0,cce04d78,46405212111896579",《不讲交通规则》
"250.48700,4,25,38979,1617079751,0,316fefad,47153192359165955",看了半天我以为是噩梦级别 原来是普通
"40.13900,1,25,16777215,1616477302,0,1c1ed51,46837335361323013",射速快弹道还稳
"391.61900,1,25,16777215,1622539746,0,24af6bb6,50015801962397701",哈哈哈哈哈这种表现手法很有趣
"74.62600,1,25,16777215,1622290190,0,76746d2f,49884962736832519",宿舍
"37.81600,1,25,16777215,1622290161,0,76746d2f,49884947301793797",有人吗？
"431.03200,1,25,16777215,1621171894,0,b1394300,49298653670014981",还真是这样
"384.25700,1,25,16777215,1621154953,0,50e2e79c,49289771780931589",冬眠的小熊
"473.69100,1,25,16777215,1620881137,0,ecd0412c,49146213070012419",这个画风太赞了
"471.73900,1,25,16777215,1620881122,0,ecd0412c,49146205294821379",哈哈哈
"52.01300,1,25,16777215,1620824735,0,a598e2b4,49116642197110787",好可
"155.38200,1,25,16777215,1618832619,0,85f7eb2e,48072199978876933",治愈的晚安故事
"445.00400,1,25,16777215,1618148247,0,d14e9414,47713391679635459",叭叭的看着你吃
"443.34000,1,25,16777215,1618148228,0,d14e9414,47713381939937283",哈哈哈哈
"427.87500,1,25,16777215,1616847705,0,1f0b602c,47031533288554503",太慘了
"160.39500,1,25,16777215,1616761688,0,c29f696b,46986435703078919",这听了会做噩梦的吧
"372.26000,5,25,16777215,1616680123,0,92a1205,46943671771725827",感冒了hhh小可怜(小？
"154.38600,1,25,14811775,1616373255,0,27ba3fef,46782784823361539",这是小孩子能听的睡前故事吗哈哈哈哈哈
"491.25600,1,25,16777215,1616292552,0,8bc797f3,46740472956715013",哈哈哈哈
"176.36800,1,25,16777215,1615695210,0,dfac1091,46427293656023045",没有人吗
"30.47300,1,25,16777215,1615285052,0,9cf7da91,46212252804055047",啊啊啊我小的时候看过这个绘本
"174.78300,1,25,16777215,1616945296,0,78a69a82,47082698937729027",距离够吗？
"239.27900,1,25,16777215,1616847982,0,89877221,47031678282498055",帅呀
"170.75000,1,25,16777215,1616585521,0,a5709a19,46894073398689797",这里为什么不给前锋套圈补双倒
"142.10600,1,25,16777215,1616568138,0,e0f8536e,46884959593955335",插眼不拉点等死吗
"249.42100,1,25,16777215,1615616883,0,2c3c944f,46386227941212163",666
"243.05200,1,25,16777215,1615346666,0,10f01ad0,46244556701696007",帅
"9.81300,1,25,16777215,1615230083,0,ef525885,46183433127329795",因为你是猪
"242.33900,1,25,16777215,1615203293,0,6aa0aeca,46169387798888451",秀啊
"31.52900,1,25,16777215,1615197095,0,5345fa49,46166137938903045",傻呼呼
"248.46400,1,25,16777215,1615177995,0,473d15f7,46156124113076227",牛
"21.18900,1,25,16777215,1615177767,0,473d15f7,46156004762058755",芜湖
"251.16200,1,25,16777215,1615174847,0,daa44e30,46154473589964803",丝滑
"245.89900,1,25,16777215,1615170047,0,b3e3a5ba,46151956966146051",梦宝喘口气吧hhh
"127.59200,1,25,16777215,1615162268,0,97129f2a,46147878714867719",打黄衣最烦这种疯狂拉点的人
"245.17700,1,25,16777215,1615152649,0,31f49e1b,46142835484262403",帅
"23.78300,1,25,16777215,1615146400,0,f8591b0c,46139559497433095",这就是你说的三天一更，然后你六天才想起来（？）
"2.66800,5,25,11890,1620555645,0,d68d28d6,48975561725313031",柳永（？）
"265.91500,1,25,16777215,1615298536,0,befc60b9,46219322584989703",就是95重制版点时候最经典
"76.65900,1,25,16777215,1615153155,0,21a25a3f,46143101050290181",剑胆琴心刚好没玩了
"97.71400,1,25,16777215,1616679074,0,44580015,46943121984454659",南村群童欺我老无力，忍能对面为盗贼，公然抱茅入竹去。
"88.73900,1,25,16777215,1616475739,0,e76818a,46836515791175687",事实告诉我们，房子得改成两格高
"13.53900,5,25,16777215,1622256228,0,bbd1ffb1,49867157072248839",帧不戳
"108.85900,5,25,15138834,1621853048,0,42abc78e,49655774639030277",四四十六
