"131.67700,1,25,16777215,1615473590,0,821a9424,46311101365223429",竟然是他演的，我看了个寂寞吗？
"145.28000,1,25,16777215,1615539041,0,106ce6f,46345416444739589",陈平真的好俊，正如传说，相貌堂堂
"66.11300,1,25,16777215,1620226032,0,d3486fe1,48802749510320133",做香奈儿眼影的太少了
"853.15200,1,25,16777215,1615470044,0,f4a02380,46309241997230087",还可以啊
"278.84600,1,25,16777215,1615461109,0,f4a02380,46304557448822787",口红好看
"1643.23300,1,25,16777215,1615200985,0,429873e,46168177444913157",彩笔668
"4575.27800,1,25,16777215,1615176024,0,90038910,46155091065962499",气死了
"5326.90700,1,25,16777215,1615272443,0,8b5610d3,46205642280534023",没妹子丁内不想玩了
"1153.74800,1,25,16777215,1615246906,0,8b5610d3,46192253254238215",668快跑
"802.43700,1,25,16777215,1615246546,0,8b5610d3,46192064578191367",14位也是惨
"386.37900,1,25,16777215,1615246107,0,8b5610d3,46191834414710791",何大不知道待会出门就要死哈哈
"73.94800,1,25,15138834,1615258867,0,8690aba,46198524699738115",给他们大蜘蛛和魔鬼司令
"37.98500,4,25,15138834,1615258734,0,8690aba,46198454681600007",让他们回去先把动画片补完再来玩
"5215.20100,1,25,16777215,1622860182,0,5583f5a6,50183802892845063",这不是很简单吗
"4155.47100,1,25,16777215,1622858545,0,5583f5a6,50182944289456133",高昆仑yyds
"3095.76600,1,25,16777215,1622857736,0,5583f5a6,50182520514805763",二轮看这个爽的一批
"3056.68300,1,25,16777215,1622857705,0,5583f5a6,50182503996588039",有分的，多刷点题吧
"511.51500,1,25,16777215,1622709241,0,fafced2c,50104666094567427",这个老师看着像韩美娟
"140.12300,1,25,16777215,1622709046,0,fafced2c,50104563845300227",我是不是走错频道了，我就错了一题
"4401.54800,1,25,16777215,1622706537,0,e26b7f2,50103248669900807",哈哈哈听这个老师的课还挺欢乐
"3819.14900,1,25,16777215,1622705946,0,e26b7f2,50102938602307591",前面那位没听课吧
"462.14500,1,25,16777215,1622691606,0,e26b7f2,50095420495364103",30讲44页例题13有这个公式
"18.80100,1,25,16777215,1622691177,0,e26b7f2,50095195296890885",哈哈哈在这个老师身上看到了宇哥的影子
"4615.70900,1,25,16777215,1622640260,0,c37aa4b3,50068500027277319",老师讲的很好
"4394.82700,1,25,16777215,1622555366,0,8e67aa03,50023991354589187",牙齐了再说话吧
"1325.96100,1,25,16777215,1622554497,0,8e67aa03,50023535760375813",哈哈哈哈哈哈
"1920.06300,1,25,16777215,1622445042,0,be1a9f96,49966150046973957",看不懂的建议去先看30讲把基础巩固了
"541.94000,1,25,16777215,1622358220,0,74a0be71,49920630075686917",好像大忽悠
"5189.94700,1,25,16777215,1622341596,0,1d62f07c,49911914136862725",挺明白的呀
"4105.90600,1,25,16777215,1622313270,0,aee94abc,49897063084195843",不能直接拿极限来用么
"1922.19900,1,25,16777215,1622298852,0,84844ad1,49889504326582277",这。。。。
"1906.58200,1,25,16777215,1622298824,0,84844ad1,49889489411637255",那个等价无穷小到后面函数极限就知道了，但这后面的恒等变形应该是没问题的呀，为啥还会看不懂
"2128.55000,1,25,16777215,1622282176,0,cb616012,49880760966447107",秒呀
"5175.98500,1,25,16777215,1622278844,0,eb57f5cc,49879014066618375",讲不明白，自我沉醉中
"5208.63900,1,25,16777215,1622275638,0,eea58a44,49877333552136197",完蛋了学不明白
"4234.07900,1,25,16777215,1622274024,0,eea58a44,49876487263748103",笑了
"5031.40400,1,25,16777215,1622264026,0,e178f2ba,49871245153927171",这一步是怎么回事啊
"1978.26800,1,25,16777215,1622260580,0,cacb04a9,49869438486315013",极限不为零且存在的条件是啥
"3726.24900,1,25,16777215,1622254261,0,2d521e5c,49866125786218501",研究生考试的时候这样写过程有分吗
"3660.39600,1,25,16777215,1622252457,0,2d521e5c,49865179938160647",为什么f（x）的导数小于0就不单调
"1359.16300,1,25,16777215,1622225787,0,e178f2ba,49851197263183877",好老师哈哈哈哈哈哈哈
"1346.63200,1,25,16777215,1622225777,0,e178f2ba,49851192006148103",哈哈哈哈哈哈
"5101.37400,1,25,16777215,1622200585,0,3d19af3f,49837983939428359",加了绝对值x-a和a-x一样的
"3046.39300,1,25,16777215,1622198087,0,3d19af3f,49836674449408005",大题的话肯定要求证明出来
"3015.99700,1,25,16777215,1622198067,0,3d19af3f,49836663856168963",选择题直接用啊
"3298.15200,1,25,16777215,1622169535,0,dee97275,49821704875671557",这个东西能上试卷吗？
"5280.92300,1,25,16777215,1622118236,0,60c3cbd0,49794809170231299",5.27号才开始
"5243.27400,1,25,16777215,1622118206,0,60c3cbd0,49794793380249603",一轮我竟然会了
"4861.39300,1,25,16777215,1622083485,0,9175ff1,49776589684080645",别人加了绝对值，看仔细了，Xn-1-A和A-Xn-1都一样
"319.86100,1,25,16777215,1622077242,0,1b0ec13a,49773316615438343",时长感人
"5331.06500,1,25,16777215,1622043157,0,8dc4350a,49755446245851143",66
"3848.22400,1,25,16777215,1622035387,0,bbdd76e3,49751372415893509",会个题而已？在这装什么大比呢？
"1355.52400,1,25,16777215,1622033477,0,17ea2cb8,49750371260694531",教材定义能找到一个N，这个N随便从哪里开始？
"443.53400,1,25,16777215,1622033142,0,bef1c810,49750195839696899",等你学函数极限就知道了 简单的
"529.83600,1,25,16777215,1622019113,0,8f599cd0,49742840359026695",这减一不应该在加上一？
"2888.16100,1,25,16777215,1622018214,0,fc49bdb1,49742368822788103",老师别一直翻白眼呀
"475.29300,1,25,16777215,1622016130,0,3470d53c,49741276305162243",懂了  现在就撕书
"426.29700,1,25,16777215,1622014388,0,fc49bdb1,49740362863869955",我人傻了
"5101.98900,1,25,16777215,1622004288,0,d0629467,49735067771076611",因为，最开始是X-A，递推下来，和最开始保持一致吧
"1146.39000,1,25,16777215,1621948699,0,205c5ebc,49705923017441285",xn大于0不能有上界吗 不懂了
"1501.35800,1,25,16777215,1621945954,0,271f074f,49704484081762309",等于零还能做分母吗？
"4402.34100,1,25,16777215,1621941388,0,a68792b5,49702089877618695",不要吃我
"2991.89600,1,25,16777215,1621937651,0,6dd44545,49700130903293955",装什么  学习知识逼逼赖赖
"5206.26000,1,25,16777215,1621859745,0,e8e92262,49659285443969031",别放弃呀，兄弟们
"5170.04000,1,25,16777215,1621850476,0,61bb0870,49654425915490311",哈哈哈哈哈
"5152.06700,1,25,16777215,1621850458,0,61bb0870,49654416459431943",道理我都懂 就是写不来
"5133.97000,1,25,16777215,1621850440,0,61bb0870,49654407001800709",这在考场想得出来？
"3252.84900,1,25,16777215,1621848640,0,61bb0870,49653463403986949",这个结论能直接使用吗
"3024.11900,1,25,16777215,1621848359,0,61bb0870,49653316218519559",得分？
"3018.03700,1,25,16777215,1621848353,0,61bb0870,49653313038188551",这写到卷子上的份吗
"1356.71500,1,25,16777215,1621847423,0,61bb0870,49652825483378691",《感人.
"1337.69400,1,25,16777215,1621847404,0,61bb0870,49652815520858115",？？？？？？？？？
"4237.06000,1,25,16777215,1621846810,0,4f4d8ba4,49652504125243399",燃起来了
"3835.17700,1,25,16777215,1621846043,0,4f4d8ba4,49652101738921987",看不懂的别考了，考了也是炮灰
"3729.52200,1,25,16777215,1621845951,0,4f4d8ba4,49652053786492931",这个老师叫汤家凤
"3391.45000,1,25,16777215,1621845877,0,4f4d8ba4,49652014841331719",这么简单说半天，醉了
"470.72600,1,25,16777215,1621845127,0,4f4d8ba4,49651621554552839",这还用证？不是显然么
"115.63400,1,25,16777215,1621781242,0,e04195ba,49618127468101635",加一
"546.62900,1,25,16777215,1621689205,0,54be8077,49569873708187651",我要宇哥！
"3823.25000,1,25,16777215,1621686362,0,a49585c3,49568383214026757",这种考试能写吗
"3378.81900,1,25,16777215,1621683153,0,5ad6ebd7,49566700683132931",说复合的你没看懂吧
"1941.45900,1,25,16777215,1621681661,0,5ad6ebd7,49565918088396803",无穷小比阶
"431.76300,1,25,16777215,1621681363,0,1d2c6ac,49565761957003267",n怎么没了
"1509.37900,1,25,16777215,1621681207,0,5ad6ebd7,49565680206348295",带帽法
"5161.00300,1,25,16777215,1621672659,0,787ea42d,49561198493433859",啥东西？
"4249.06500,1,25,16777215,1621669043,0,787ea42d,49559302603538437",奥利给
"4255.58500,1,25,16777215,1621654065,0,560126ae,49551449891274757",有点啰嗦，少点话就更好了
