"103.36000,5,25,15138834,1623402038,0,18c69338,50467891458867207",就你tm叫新冠啊,2
"93.84700,5,25,16777215,1623401988,0,f1ed891d,50467865345654789",偷偷的进村 打枪的不要,2
"108.79700,1,25,16777215,1623401680,0,caa08100,50467703760617479",就是你小子是吧,2
"71.74100,5,25,16707842,1623401345,0,aafc4b94,50467528063844359",灭——活——疫——苗——！,2
"52.43700,5,25,15138834,1623401192,0,ab0b243,50467447998251015",留下了欣慰的泪水,1
"3.57400,5,25,41194,1623400981,0,d499d9be,50467337407037447",再按就没了亲,2
"6.23000,1,25,16777215,1625550546,0,13905dac,51594328477270087",再来亿遍,0
"67.41200,1,25,16777215,1625550492,0,13905dac,51594300059287557",泪目,1
"84.98000,1,25,16777215,1625550244,0,14d34d07,51594170139672581",泪目,1
"47.44300,1,25,16777215,1625550204,0,14d34d07,51594148786470919",哈哈哈哈,0
"53.94300,1,25,15138834,1625549593,0,86e625d0,51593828674568195",想起了大话西游名场面！,0
"73.03700,5,25,15138834,1625549004,0,61a107a4,51593519912976389",向你致敬 向你致敬  向—你——致—敬！！！！,0
"74.05600,1,25,16777215,1625548259,0,4a3f6a2a,51593129056272389",疫——苗——！,3
"72.33600,1,25,16777215,1625548082,0,4cf324a3,51593036643696643",泪目了,1
"59.55600,5,25,15138834,1625547144,0,2c820c5c,51592544446316547",我吃小孩那桌,0
"72.39600,1,25,16707842,1625547023,0,ea79fac7,51592481179435013",泪目,1
"65.55600,4,25,15138834,1625547011,0,ba5703c6,51592475045789701",多打我,2
"121.74100,1,25,16777215,1625546950,0,24c9623a,51592442964606979",好喜欢那个小屁屁,0
"72.58500,1,25,16777215,1625546259,0,57c63885,51592080564682759",泪目,1
"76.63300,1,25,16777215,1625545951,0,a999c183,51591919196700677",泪目,1
"73.83600,1,25,16777215,1625545759,0,17b65fad,51591818734206983",泪目,1
"73.45500,1,25,16777215,1625544831,0,44ddf0ec,51591331798056965",泪目,1
"56.72000,1,25,16777215,1625544398,0,eb94fa65,51591105173520391",泪目了,1
"58.51300,1,25,16777215,1625544342,0,3fe035dd,51591075704340487",泪目,1
"68.46900,1,25,16777215,1625544342,0,f4d4eec3,51591075355688967",泪目,1
"73.65600,1,25,16777215,1625543585,0,5bd836c7,51590678975086595",泪目,1
"67.23600,4,25,41194,1625543341,0,cdfa713f,51590550652977219",泪目,1
"29.27600,1,25,16777215,1625542948,0,46c8425c,51590344807546883",有个疑问 再次变异了怎么办,1
"76.12400,1,25,16777215,1625542710,0,75c8457a,51590219808374789",泪目,1
"60.79600,1,25,16777215,1625542494,0,bd17a09f,51590106748289027",泪目,1
"72.05600,1,25,16777215,1625541271,0,ea66a8cc,51589465602785283",泪目,1
"76.57600,1,25,16777215,1625539951,0,c6409666,51588773458739205",新冠疫苗！不！！！！！！,0
"62.45900,1,25,16777215,1625538705,0,ace8ee58,51588120311758853",泪目,1
"21.21300,1,25,16777215,1625538121,0,d5eb916d,51587813776293895",给自己套上敌军的衣服,2
"61.84700,1,25,16777215,1625537894,0,24d505db,51587695170289669",泪目,1
"74.35200,1,25,16777215,1625535749,0,d055fff7,51586570181935107",泪目,1
"63.30100,1,25,38979,1625535421,0,d9ce3803,51586398641717255",泪目,1
"54.21600,1,25,15138834,1625532645,0,fc3c84fb,51584942899462149",泪目,1
"46.02000,1,25,15138834,1625532622,0,fc3c84fb,51584930894315525",危,3
"2.08800,1,25,15138834,1625532569,0,fc3c84fb,51584903252803587",封面魔鬼,3
"61.63600,1,25,16777215,1625529957,0,7e2c2ac1,51583533608075267",泪目,1
"62.70700,1,25,16777215,1625529873,0,e20cfa91,51583489555300355",？,3
"33.93500,1,25,16777215,1625525312,0,e4a21965,51581098186506243",鸟 语 花 香,0
"22.24200,5,25,16707842,1625509445,0,12c4c295,51572779302518791",这个屁股,2
"61.35600,1,25,16777215,1625503559,0,482c3205,51569693337059331",泪目,1
"58.07600,1,25,16777215,1625502844,0,58bc1ae4,51569318735904775",谢谢你苗子,0
"81.07600,1,25,16777215,1625502317,0,d16c47c5,51569042150916101",泪目,1
"100.48500,1,25,16777215,1625501656,0,3ee40d1d,51568696069980165",如果能把这里看我照片，之后的表情换成凶狠一点的，会不会好一点,0
"121.18500,1,25,16777215,1625500590,0,6e06a9cd,51568137128116227",好创意,0
"73.87300,1,25,16777215,1625500299,0,2f58b77f,51567984567123975",不！！！！,1
"73.69600,5,25,41194,1625499553,0,81622143,51567593465577479",泪目（狂笑）,1
"64.30400,1,25,16777215,1625494890,0,69a65de,51565148754673671",泪目,1
"72.47600,1,25,16777215,1625493818,0,5c5ab602,51564586241359875",蕾姆,3
"66.93500,1,25,16777215,1625492689,0,18af44c7,51563994371588099",泪目,1
"72.34700,5,25,15138834,1625492464,0,bb8f80b3,51563876513218563",壮烈牺牲,0
"74.03600,1,25,16777215,1625492438,0,bb8f80b3,51563862863904773",壮烈牺牲,0
"59.35600,1,25,16777215,1625492408,0,bb8f80b3,51563847095418883",笑死,0
"75.95600,1,25,16777215,1625492312,0,72602bc3,51563796867579907",对不起，我是卧底,1
"72.33600,1,25,16777215,1625491892,0,d416fcfb,51563576780390403",泪目,1
"67.94000,1,25,16777215,1625491590,0,1849f69a,51563418229407751",泪目,1
"59.63000,1,25,16777215,1625491527,0,249b1c04,51563385222332421",泪目,1
"82.53500,1,25,16777215,1625491265,0,ea029413,51563248091660291",泪目,1
"121.41600,1,25,16777215,1625490714,0,b20ddb5,51562959290761223",爪爪太可爱啦！,0
"83.41000,1,25,16777215,1625490345,0,c32c8886,51562765458341893",泪目,1
"79.95000,1,25,15138834,1625489885,0,1f77172b,51562524261744643",泪目,1
"82.15500,1,25,16777215,1625489788,0,ace2545d,51562473473966083",泪目,1
"22.43500,1,25,16777215,1625489298,0,81c6aa31,51562216627372035",pp,0
"75.47600,1,25,16777215,1625488816,0,9be24dd1,51561964186370055",泪目,1
"111.03500,1,25,16777215,1625488801,0,d46808ea,51561956194123783",八十！,0
"48.23100,1,25,16777215,1625488730,0,d46808ea,51561918969151493",哈哈哈哈哈,0
"12.63800,1,25,16777215,1625487798,0,7cca77bc,51561430277685251",duang,0
"78.15000,1,25,16646914,1625487704,0,d3e15bd2,51561380736663557",厚葬友军！！！！！！！！,1
"65.10100,1,25,16777215,1625487671,0,43cc2aab,51561363650117635",泪目,1
"22.23400,1,25,16777215,1625486840,0,48105b52,51560927842533383",再来亿遍,0
"78.18500,1,25,16777215,1625485910,0,1ad6bcae,51560440252596231",泪目,1
"64.89400,4,25,16646914,1625485204,0,a8123953,51560070138822663",谢谢你，苗子,0
"83.85800,1,25,16777215,1625484735,0,88bbce78,51559824546070533",泪目,1
"63.05100,1,25,16777215,1625484568,0,ebd5690f,51559736642895875",泪目,1
"59.98200,1,25,16777215,1625483538,0,9cfefe35,51559196943974407",泪目,1
"74.11600,1,25,16777215,1625481167,0,45501a21,51557953602322435",泪目,1
"17.61800,1,25,16776960,1625480716,0,a8e8e1b7,51557717000060935",视频里这个按照原理看应该是腺病毒载体疫苗哦，不是灭活疫苗,2
"82.57600,1,25,16777215,1625480539,0,f097626d,51557624675565575",泪目,1
"63.97000,1,25,16777215,1625479876,0,5b6e6fd8,51557276913762309",好苗子好,0
"62.28400,1,25,16777215,1625479865,0,5b6e6fd8,51557270927441925",泪目,1
