"43.30600,1,25,16777215,1625551660,0,a7ccaef1,51594912438681607",金珉锡啊,0
"33.93700,1,25,16777215,1625551614,0,a7ccaef1,51594888361279491",金珉锡,0
"40.21900,1,25,16777215,1625551524,0,a4f77460,51594840968790021",爷青回,0
"16.35100,1,25,16777215,1625551513,0,dde59a41,51594835397181445",爷青回,0
"129.73900,1,25,16777215,1625551452,0,60ba2a77,51594803252035589",朴灿烈朴灿烈朴灿烈朴灿烈,0
"107.85900,1,25,16777215,1625551425,0,60ba2a77,51594789048025093",终于有灿烈的近景了呜呜,0
"44.59900,1,25,16777215,1625551323,0,2498d35d,51594735658729539",66666666,0
"9.53900,1,25,16777215,1625551304,0,36f48718,51594725507465221",也得青春,0
"4.13900,1,25,16777215,1625551286,0,36f48718,51594716082864131",鹿鹿鹿鹿鹿鹿鹿鹿,0
"27.62500,1,25,16777215,1625551277,0,a357d13e,51594711363747845",青蔥歲月！,0
"23.78500,1,25,16777215,1625551232,0,a357d13e,51594687731990531",要哭了！,1
"203.57100,1,25,16777215,1625551200,0,d8c1cc68,51594671358476295",kai啊，绝绝子,0
"29.21900,1,25,16777215,1625551094,0,7c3c51b8,51594615469899783",丝滑啊,0
"8.41900,1,25,16777215,1625551040,0,44c0ce7a,51594587391131655",爷青回,0
"17.01900,1,25,16777215,1625550721,0,d8c1cc68,51594419884261379",爷青回,0
"93.49900,1,25,16707842,1625550620,0,70fe7b84,51594367103139845",恭迎少爷！！,0
"161.94000,1,25,16777215,1625550619,0,161cf5f5,51594366657495043",鹿晗钓谁,2
"105.87600,1,25,16777215,1625550514,0,161cf5f5,51594311570030597",鹿晗,0
"82.92100,1,25,16777215,1625550446,0,161cf5f5,51594275651584007",鹿晗！,0
"102.21700,5,25,16707842,1625550329,0,e8996a,51594214261653507",灿烈宝贝啊啊啊啊,0
"88.07800,5,25,16707842,1625550295,0,e8996a,51594196426948615",队长太嫩了www狠狠的爱了,0
"42.21900,5,25,16707842,1625550225,0,e8996a,51594159846326279",贤贤贤贤贤贤贤贤贤贤贤贤贤贤贤贤贤贤贤贤贤贤贤贤贤贤贤贤贤贤贤,0
"99.11900,1,25,16777215,1625550110,0,169228b6,51594099993608195",顶颜！！！,0
"0.23300,1,25,15138834,1625550035,0,b489bfd0,51594060335939591",看前提醒12人团舞别搞什么冷热知识,2
"137.46800,1,25,16777215,1625550009,0,5f22e635,51594046786764807",如果是这个时候的51凡 我没意见,2
"85.49600,1,25,16777215,1625549957,0,5f22e635,51594019546857475",这个时候的滔滔好好看,0
"83.26200,1,25,16777215,1625549920,0,9f9ca1af,51594000163405827",吴亦凡啊啊啊啊,0
"113.59900,1,25,16777215,1625549887,0,46391acb,51593982733975555",啊啊啊啊啊灿烈,0
"78.05700,1,25,16777215,1625549886,0,434b2f34,51593982101684229",吴亦凡回国后颜值暴跌,1
"199.43400,1,25,16777215,1625549859,0,e4bb6f3,51593968089038855",12个人哭哭哭,1
"95.67900,1,25,16777215,1625549846,0,be279d5e,51593961261760519",爷青回了爷青回！,0
"10.39900,1,25,16777215,1625549836,0,4364695b,51593955849535491",DNA动了,0
"92.53700,1,25,16777215,1625549737,0,e4bb6f3,51593904007413765",恭迎少爷,0
"93.82400,1,25,16777215,1625549615,0,1e6a2c56,51593840205234181",鹿晗！！,0
"95.81600,1,25,16777215,1625549472,0,38d00cd0,51593765157601283",鹿晗,0
"92.13200,1,25,16777215,1625549461,0,38d00cd0,51593759533563907",恭迎少爷,0
"180.41500,1,25,16777215,1625549421,0,2705e6e1,51593738599792645",艺兴,0
"128.23100,1,25,16777215,1625549413,0,2be3fd44,51593734224084995",朴灿烈,0
"25.17900,1,25,14811775,1625549319,0,eb0f905b,51593685028569095",想不到我曾经热爱的鲜活的少年成了时代的眼泪,1
"176.77900,1,25,16777215,1625549279,0,2713708a,51593664226918405",太帅了,0
"21.32000,1,25,16777215,1625549117,0,669811aa,51593578970873861",我的青春,0
"100.73900,1,25,16777215,1625549089,0,7bbfa2b9,51593564445474823",鹿晗真的好帅！,0
"183.39900,1,25,16777215,1625549077,0,856d81ad,51593558258876423",艺兴长的就很湖南!,0
"151.77000,1,25,16777215,1625549065,0,7887ddea,51593551973711879",鹿鹿子！,0
