"367.56400,5,25,16646914,1623753076,0,823cc8f4,50651936191414279",那可不，这机会成团位加起来没利路修一个人多,2
"481.52400,1,25,16777215,1623741010,0,501deada,50645610022305799",你代言都和他接同一家？？？？,2
"377.31600,5,25,16707842,1623740418,0,7adb3354,50645299739230213",《我   很   内   向》,1
"176.62800,1,25,16777215,1625551710,0,8d089602,51594938341130307",不管是不是笋 秀芬看到即爽到,0
"40.27500,1,25,16777215,1625551101,0,7f5230d2,51594619361689605",你好爱他,0
"1.17900,1,25,16777215,1625550295,0,dac2c2b9,51594196564836355",你好爱他,0
"145.57900,1,25,16777215,1625550071,0,6747eb27,51594079092867079",西蒙他老婆的战歌,0
"345.83800,1,25,16777215,1625549789,0,da074cfc,51593931592826883",哈哈哈哈哈,0
"321.34600,1,25,16777215,1625549765,0,da074cfc,51593918741479431",哈哈哈哈,0
"236.63500,1,25,16777215,1625549680,0,da074cfc,51593874321178629",哈哈哈哈哈哈哈,0
"181.45900,1,25,16777215,1625549625,0,da074cfc,51593845401976839",哈哈哈哈哈哈,0
"125.96800,1,25,16777215,1625549569,0,da074cfc,51593816302419975",谢谢,0
"87.25300,1,25,16777215,1625549531,0,da074cfc,51593796037115907",激动，我第一次在b站领奖,0
"25.76100,1,25,16777215,1625549469,0,da074cfc,51593763787112451",哈哈哈哈哈,0
"349.18400,1,25,16776960,1625549130,0,362decf3,51593585891475461",？咱们我深又被放出来了（多放点我深的帅照吧，孩子太傻我带走了）,2
"406.13900,1,25,16777215,1625548738,0,4dc714cb,51593380125212675",弹幕护体,3
"27.64900,1,25,16776960,1625548711,0,362decf3,51593365975728133",天呢！！！我深！！！！！！！！,1
"20.29800,1,25,16777215,1625548690,0,df6224f5,51593355448025095",你好爱他,0
"423.90700,1,25,16777215,1625548656,0,ea404551,51593337183404039",你好爱他,0
"432.21900,1,25,16777215,1625548612,0,d077e995,51593314173452293",你好爱他,0
"280.09700,1,25,16777215,1625548473,0,ea404551,51593241175261191",哈哈哈哈哈哈哈哈哈哈笑死,0
"418.67800,1,25,14811775,1625547877,0,fbf0007f,51592928685457411",你好爱他,0
"4.19800,5,25,14811775,1625547511,0,b219f8ee,51592736960151559",你好爱他,0
"28.81900,1,25,16777215,1625547438,0,fbf0007f,51592698983350277",你好爱他,0
"11.90800,1,25,16777215,1625547180,0,f9b4b4eb,51592563585449991",你真的真的好爱他,0
"7.19000,1,25,16777215,1625546584,0,826deecf,51592251036925959",你好爱他,0
"35.13900,1,25,15138834,1625546398,0,e207da3a,51592153665110021",giegie,0
"15.17900,4,25,15138834,1625546367,0,e207da3a,51592137038364675",你真的好爱他,0
"9.33900,5,25,15138834,1625546353,0,e207da3a,51592129822588931",你真的好爱他。,0
"496.97900,1,25,16777215,1625545347,0,5867b0a6,51591602254118917",你好爱他,0
"14.99900,1,25,16777215,1625543910,0,758279b3,51590848949256195",你好爱他,0
"405.19900,1,25,16777215,1625543459,0,92902b7d,51590612746502147",你好爱他,0
"424.37900,1,25,16777215,1625543436,0,f15d3954,51590600581971971",你好爱他,0
"30.15400,1,25,16777215,1625541426,0,f98f05f1,51589546949738501",你好爱他,0
"29.14000,1,25,16777215,1625539622,0,42c86f7b,51588600893538307",哈哈哈哈哈哈哈哈哈,0
"8.12000,1,25,16777215,1625539596,0,42c86f7b,51588587218534407",你好爱他,0
"50.45600,1,25,16777215,1625539404,0,a2818617,51588486435700739",哈哈哈哈哈哈哈哈,0
"17.06400,1,25,16777215,1625538212,0,1c9d3db5,51587861803171843",你好爱他,0
"347.83500,5,25,41194,1625537942,0,313cee19,51587720052473863",深深,1
"348.14900,1,25,41194,1625537922,0,313cee19,51587709491740679",深深?,0
