你们那么有钱吃那么贵的吗，就我吃鸡蛋饼呢？,4,nan
皮皮米上线,4,nan
皮皮米上线,4,nan
皮皮米上线,4,nan
皮皮米上线,4,nan
你们能不能不要问了，up是男孩子，你们是不是有毛病？真有病无马刷存在感QAQ,2,nan
皮皮米再次上线,4,nan
皮皮皮,4,nan
皮皮皮,4,nan
皮皮虾,4,nan
皮一下很开心,4,nan
屁股翘,4,nan
她来了,4,nan
她来了,4,nan
她来了,4,nan
你们能看见我的弹幕吗,4,nan
你们人呢？!都来啊，快来保护我!,3,nan
前方无高能，我不小心说错了……,4,nan
屁股翘,4,nan
前方小鸽鸽,4,nan
你们是怎么知道的,4,nan
屁股翘，充满诱惑力,4,nan
屁股是真的翘,4,nan
你们睡觉吧,4,nan
屁啦，前面红字逗笑呐？（蓝字娘）,4,nan
她来了,4,nan
你们说，主人公往前走的话，会不会也会飘起来？,4,nan
片尾高能,4,nan
骗你们的，嘿嘿,4,nan
你们说的我想吃巧克力了，下楼去买了,4,nan
飘过一片青青草原～(?￣▽￣)?,4,nan
你们说女鬼会不会也路痴啊,4,nan
你们为什么不发弹幕,4,nan
飘柔,4,nan
她来了！,4,nan
前方小姐姐预警,4,nan
你们为什么说话话，要带两个字字呢？,4,nan
你们喜欢up的声音吗？,4,nan
你们喜欢up主吗,4,nan
你们喜欢我吗,4,nan
漂亮,4,nan
你们现在都是几点。,4,nan
你们永远不知道在吃饭的我下一秒会被米米吓多少次,4,nan
漂亮,4,nan
你们有没有发现中间那个楼梯越来越亮了？,4,nan
漂亮！！,4,nan
你们在干嘛,4,nan
前方浴缸溺水高能,4,nan
她来了!,4,nan
前方预警,4,nan
前方预警,4,nan
前方准备高能,4,nan
你们在哪儿？？,4,nan
你们在做什么！！？,4,nan
你们怎么发的语音,4,nan
漂亮，,4,nan
漂亮~~,4,nan
漂亮=￣ω￣=,4,nan
漂亮姐姐高能,4,nan
你们真称职，看到现在,4,nan
她来了！,4,nan
你們轉頭幹嘛,4,nan
你墨迹啥呢，还转,4,nan
前夫再次高能,4,nan
你拿完巫毒师符咒就会有小姐姐（高能),4,nan
她来了！,4,nan
你拿着书怎么进去,4,nan
她来了（猜的）,4,nan
你那叫背书,4,nan
你那兄弟撞墙去了,4,nan
你南孚拿了吗,4,nan
牛逼啊6666666,0,nan
你女儿来了,4,nan
你女儿要来了,4,nan
你爬开爬开，！,4,nan
你怕是不知道鬼是可以进这个门的吧,4,nan
漂亮姐姐高能,4,nan
乒乓球你好,4,nan
你怕是个傻子哦,4,nan
前后低能,4,nan
前面2020年的别走,4,nan
你怕是忘了还有几个法器没找到了,4,nan
前面蝙蝠的等我别走,4,nan
她来了？,4,nan
平！天平！,4,nan
屏幕前的这个人好帅啊,4,nan
你跑啊,4,nan
屏幕前一张帅脸,4,nan
屏幕上的人好美丽,4,nan
你跑啊,4,nan
前面不是有好几个箱子，你没有打开过，里面会不会也有雕像,4,nan
屏幕上的人好帅啊,4,nan
你跑啊,4,nan
前面的，没有小姐姐，妹妹要不要(????ω????),4,nan
屏幕上的人好帅鸭,4,nan
你跑不出去的。,4,nan
你跑哪里去了，把我都绕晕(=_=)了,1,nan
前面的别走，+1,4,nan
她来了？！,4,nan
你皮,4,nan
屏幕上一张帅脸,4,nan
你欺负小妹妹,4,nan
前面的不想看走开啊,4,nan
你其实应该是可以直接跑的吧,4,nan
她来了她来了,4,nan
前面的你不是一个人,4,nan
屏幕上这个人好帅,4,nan
前面的写作业的等等我,4,nan
她怕光,4,nan
你轻点插啊,4,nan
她怕光？,4,nan
你去不了,4,nan
你去当声优吧,4,nan
你确定你是驱魔人而不是来找失踪朋友的有智青年,4,nan
屏幕上这个帅气的女生是谁。,4,nan
屏幕中的我真帅,4,nan
前面的追恐怖游戏的我也是,4,nan
牛逼百米。,0,nan
牛逼牛逼,0,nan
炮仗，哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈,0,nan
你确信被绿了,4,nan
你认真的吗,4,nan
你上次说再也不玩了来着？,4,nan
她确实挺害怕的,4,nan
破音了都哈哈哈,0,nan
你上次也是这么说的，然后……？？,4,nan
你身上有男人？！！！,4,nan
破音了哈哈哈哈哈哈哈,0,nan
噗,0,nan
你什么星座？,4,nan
噗,0,nan
她是不是喊了daddy,4,nan
噗,0,nan
噗,0,nan
噗,0,nan
前面的追逐战呢,4,nan
噗,0,nan
噗,0,nan
你声音比游戏声音还大,4,nan
你声音都变了,4,nan
你声音太大了,4,nan
你是白米，菜不是跟你很配吗？,4,nan
她醒了,4,nan
你是不是傻呀，赶紧跑呀！,2,nan
你是不是傻呀？,2,nan
噗,0,nan
她在冒烟！！！,4,nan
噗,0,nan
你是不是特别喜欢我,4,nan
噗,0,nan
你是不是忘了你拿着那个符咒进不去安全屋…,4,nan
前面阴影的我小时候就有了,4,nan
噗，充满诱惑力对吧,0,nan
你是不是喜欢小姐姐,4,nan
噗，大家在这吃着零食看视频，up哭着录,0,nan
噗，可爱,0,nan
噗，小受受好可爱吖,0,nan
你是不是真的不行了？嗯。看起来还不够。啊，别,4,nan
噗啊哈哈哈哈哈哈哈哈,0,nan
噗嗤,0,nan
你是哥们还是姐们呀,4,nan
你是个男生对男生不过这样岂不是更好,4,nan
前面字打错了,4,nan
噗嗤,0,nan
你是个受！,4,nan
你是魔鬼吗,4,nan
欠驱,4,nan
你是魔鬼吗,4,nan
你是魔鬼吗。,4,nan
塔西run run run,4,nan
你是魔鬼中的天使,4,nan
欠驱,4,nan
墙还没有撞穿呢,4,nan
墙上的符咒已经不亮了,4,nan
太害怕不敢睡,3,nan
你是男的还是女的？ 丨,4,nan
牆，我又來了。,4,nan
噗嗤,0,nan
你是女的吗？,4,nan
你是女孩子吗,4,nan
噗嗤，又看攻略了,0,nan
你是傻子不奇怪,4,nan
你是什么沙雕鸭,4,nan
你是受吗？,4,nan
你是受我不管！,4,nan
你是睡？,4,nan
噗呲,0,nan
切，被他跑掉了,4,nan
清醒梦？,4,nan
噗呲哈哈哈哈哈哈,0,nan
太黑了，我刚刚什么都没看到，只听到了米米的尖叫,3,nan
噗哈哈,0,nan
噗哈哈哈,0,nan
你是说他擤鼻涕的声音吗？,4,nan
太惊险了。,3,nan
太可怕了,3,nan
你是说要肛up的吗,4,nan
噗哈哈哈,0,nan
噗哈哈哈嗝,0,nan
噗哈哈哈哈,0,nan
太可怕了,3,nan
情人的眼泪,4,nan
噗哈哈哈哈,0,nan
你是我看过令我最晕的视角,1,nan
请充电,4,nan
噗哈哈哈哈,0,nan
噗哈哈哈哈,0,nan
噗哈哈哈哈,0,nan
噗哈哈哈哈,0,nan
噗哈哈哈哈哈,0,nan
你是我老婆吗,4,nan
太可怕了。,3,nan
噗哈哈哈哈哈,0,nan
噗哈哈哈哈哈哈,0,nan
噗哈哈哈哈哈哈,0,nan
噗哈哈哈哈哈哈,0,nan
太可怕了我的天,3,nan
你是小姐姐吗,4,nan
你是拥有三个护身符的女人。,4,nan
噗哈哈哈哈哈哈，我也被吓到了,0,nan
噗哈哈哈哈哈哈，又没关门,0,nan
噗哈哈哈哈哈哈哈,0,nan
噗哈哈哈哈哈哈哈,0,nan
噗哈哈哈哈哈哈哈哈哈哈哈,0,nan
你是拥有三个护身符的我的男人,4,nan
噗哈哈哈哈哈哈哈哈哈哈哈哈哈,0,nan
噗哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈,0,nan
噗哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈,0,nan
太恐怖啦恐怖如斯啊！,3,nan
请迅速撤离,4,nan
求白米别皮,4,nan
噗哈哈哈哈哈再放回去是什么鬼,0,nan
七龙珠吗,4,nan
七夕节快乐。,0,nan
太恐怖了,3,nan
七月3号哈哈哈哈哈另一个兄弟在哪里,0,nan
你是有三块护身符的男人，不怕不怕,4,nan
七月的尾巴，是狮子座,4,nan
你是怎么记到这些门的(′へ`、 ),4,nan
七月的尾巴是狮子座,4,nan
你是怎么看到小葛格的jio的,4,nan
你是怎么做到不迷路的,4,nan
你是真的怂,4,nan
你说，是不是偷看别人玩的了,4,nan
你说得对,4,nan
