啊啊啊啊啊啊啊啊天称,3,nan
白米声音好好听啊！！！,0,nan
啊啊啊啊啊啊啊啊哇啊啊啊啊啊啊啊啊啊啊啊,3,nan
白米没玩过甜蜜之家的吧。,4,nan
白米米,4,nan
白米米的心理素质真好，羡慕,4,nan
白米米糸统升级，可提供高能预警,4,nan
白米米是可爱的男孩纸,4,nan
爆破组已准备,4,nan
爆破组准备,4,nan
背后溺水高能,4,nan
啊啊啊啊啊啊啊啊我的小水瓶！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！,3,nan
啊啊啊啊啊啊啊嗷嗷嗷哦奥啊啊哦哦啊嗷嗷哦啊,3,nan
啊啊啊啊啊啊啊弹幕护体！,3,nan
背上烟斗和沙漏,4,nan
白米米长的很攻的,4,nan
白米摸摸头,4,nan
白米摸摸头，抱抱，加油！，我们支持你！,4,nan
啊啊啊啊啊啊啊高能莫得弹幕最致命qwq,3,nan
啊啊啊啊啊啊啊没被娃娃吓到，反而被声音吓到了鹅鹅鹅鹅鹅,3,nan
啊啊啊啊啊啊啊没看见预警啊啊啊啊啊啊啊啊,3,nan
白米拿着自己的仙男粉红小水杯喝了一口小水水,4,nan
啊啊啊啊啊啊啊去啊,3,nan
白米男的好吧,4,nan
啊啊啊啊啊啊啊去啊啊啊啊啊啊啊啊啊啊,3,nan
啊啊啊啊啊啊啊傻米米啊,3,nan
啊啊啊啊啊啊啊我死了,3,nan
啊啊啊啊啊啊啊我也是,3,nan
啊啊啊啊啊啊啊吓死我了,3,nan
啊啊啊啊啊啊不怕不怕,3,nan
啊啊啊啊啊啊不是说这集没高能吗……,3,nan
啊啊啊啊啊啊弹幕护体,3,nan
啊啊啊啊啊啊弹幕护体,3,nan
啊啊啊啊啊啊护体护体护体护体,3,nan
啊啊啊啊啊啊快跑！,3,nan
啊啊啊啊啊啊跑啊！,3,nan
啊啊啊啊啊啊去啊啊QAQ啊啊啊啊,3,nan
啊啊啊啊啊啊去啊啊啊啊啊,3,nan
啊啊啊啊啊啊吓死我了,3,nan
啊啊啊啊啊别过来别过来,3,nan
啊啊啊啊啊弹幕护体,3,nan
啊啊啊啊啊怕,3,nan
啊啊啊啊啊说撒啊啊啊啊是的电饭锅会出现女方赶紧发货计划你吃还没啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
啊啊啊啊啊哇啊啊啊啊啊啊啊啊啊啊啊,3,nan
啊啊啊啊啊我要被吓死了,3,nan
啊啊啊啊啊我又被吓到了靠,3,nan
啊啊啊啊啊郑号锡抱紧我啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
啊啊啊啊好可怕,3,nan
啊啊啊啊好恐怖,3,nan
啊啊啊啊救命…,3,nan
啊啊啊啊每次都被你啊啊啊吓到了,3,nan
白米声音好可爱,0,nan
啊啊啊啊舍不得了,4,nan
啊啊啊啊射手来了,4,nan
啊啊啊啊是啊啊啊啊啊大哥大哥汇成一句出成绩复古吃叫啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊,3,nan
啊啊啊啊说话,4,nan
白米男孩子,4,nan
啊啊啊啊我不行了我要出去看白米撒娇视频缓缓去！啊啊啊,3,nan
啊啊啊啊我害怕,3,nan
啊啊啊啊吓死我了,3,nan
啊啊啊啊钥匙！！,4,nan
白米男孩子,4,nan
白米你好皮,4,nan
白米你是天很美的建模师吧。。。。。。。。,4,nan
白米配菜 可可爱爱,4,nan
白米飘了,4,nan
白米日常我懂了,4,nan
啊啊啊啊有被吓到,3,nan
白米三连,4,nan
白米碎碎念太可爱了,0,nan
啊啊啊啊有人吗,4,nan
啊啊啊吧啊啊啊吧啊被吓得浑身一震5555555,3,nan
白米太可爱了,0,nan
啊啊啊弹幕护体啊啊啊啊啊啊啊啊啊,3,nan
白米是呆萌精，还是猛男鸭(=^▽^=),4,nan
白米是姐姐,4,nan
啊啊啊高能君呢？,3,nan
白米是可爱的男孩纸啦～,4,nan
白米是可爱的男孩子啦,4,nan
啊啊啊高能来了,3,nan
啊啊啊害怕,1,nan
白米是可爱的男孩子啦！,4,nan
啊啊啊阔怕,1,nan
啊啊啊摩羯座！！,4,nan
白米是男孩子啦,4,nan
啊啊啊你不要过来,4,nan
啊啊啊人呢人呢怕啊,4,nan
白米是男孩子啦,4,nan
