"352.36300,1,25,16777215,1625478598,0,1146d520,51556606833328135",看完这集我认识了一个单词decoy,0
"543.21700,1,25,16777215,1625478583,0,45c425ca,51556598711058503",他桌子上没按钮吗（doge,2
"637.17400,5,25,16646914,1625478418,0,b5aac0e1,51556512351911943",真正的瑞克从来都不会掺和进自己的烂摊子,2
"732.66900,1,25,16777215,1625551706,0,6e034f27,51594936332582915",难道不是她认不出那个才是自己弟弟吗？,3
"1203.61400,1,25,16777215,1625551703,0,89c9c151,51594934904946695",好家伙 梦幻联动,0
"108.74900,1,25,16777215,1625551327,0,49ed123f,51594737897963523",瑞克嘴角没有口水了,1
"904.59800,1,25,16777215,1625551286,0,b190b1e3,51594716214460419",8==D,0
"488.76600,1,25,16777215,1625551247,0,cabc0e8f,51594695712178179",这里有点像底特律变人,2
"328.29300,1,25,16777215,1625551142,0,900dd50d,51594640871129093",8,2
"336.72600,1,25,16777215,1625550818,0,dd2649ec,51594471057391623",looooser~,1
"1257.87500,1,25,16777215,1625550672,0,4d829340,51594394310541319",不是，只是让她们不记得自己是不是复制人,2
"1029.53800,1,25,16777215,1625550625,0,e7b9b895,51594369601896453",人肉烧烤,0
"994.26000,1,25,16777215,1625550433,0,d637531f,51594268814344195",列文虎克,3
"717.76900,1,25,16777215,1625550286,0,4d829340,51594191963160579",不过原宇宙的杰瑞才是最强的,3
"715.96900,1,25,16777215,1625550265,0,4d829340,51594181094146051",好家伙,0
"902.96300,1,25,16777215,1625550126,0,f0e980e,51594108267921415",搓澡巾（doge）,0
"239.16600,1,25,16777215,1625550112,0,96d85b7a,51594100827750407",我在吃饭……,1
"402.59000,1,25,16777215,1625549961,0,252d3170,51594021416992771",国内就不会有这种题材的剧（不是说没好剧）,2
"581.31000,1,25,16777215,1625549959,0,d637531f,51594020627415045",本体不在地球,1
"540.43600,1,25,16777215,1625549912,0,d637531f,51593995752046597",瑞克在第三季打了总统,0
"528.48900,1,25,16777215,1625549889,0,d637531f,51593983565496323",这个是最复制体的复制体,2
"917.95700,1,25,16777215,1625549830,0,5cc28785,51593952676020231",66666,0
"911.83700,1,25,16777215,1625549744,0,19d0cc33,51593908061208579",疾步,0
"909.95600,1,25,16777215,1625549721,0,4dfcef3a,51593895652884487",8================D,0
"693.62200,1,25,16777215,1625549684,0,6671e230,51593876096942083",这是片尾曲后的菜单不是正片,2
"269.54500,1,25,16777215,1625549599,0,d637531f,51593831706001411",片片这里改了顺序,0
"18.45400,1,25,16777215,1625549524,0,252d3170,51593792610369539",现在就喜欢看这种天马行空创作自由的片，老套的片真的没意思,0
"932.62700,1,25,16777215,1625549385,0,d764230d,51593719803019269",8==============D,0
"622.10500,1,25,16777215,1625549358,0,4dfcef3a,51593705265037315",你的纳米防护罩呢,2
"1197.41500,1,25,16777215,1625549354,0,bbb8248b,51593703261732869",法外狂徒张三已签约,0
"1207.07500,1,25,16777215,1625549313,0,6f60f4f4,51593681745477635",克隆人根本不是你本身跟你是有区别的。,2
"393.62300,1,25,16777215,1625549268,0,5cc28785,51593657999949829",迪奥,0
"1176.55300,1,25,16777215,1625549242,0,3728dec9,51593644742279171",英剧,0
"324.30800,1,25,16777215,1625549177,0,5cc28785,51593610354229255",经典套娃,0
"1289.80400,1,25,16777215,1625549105,0,ec723adc,51593572935794693",10万赞冲啊,0
"1288.18500,1,25,16777215,1625549090,0,ec723adc,51593565066231813",10,0
"372.33200,1,25,16777215,1625549020,0,4dfcef3a,51593528335138821",看上面四个大字我还在想怎么我的录取通知书在上面（doge）,1
"1287.92300,1,25,16777215,1625549006,0,73b08fef,51593521105207301",超能查派,0
"96.21400,1,25,16777215,1625548542,0,25be5fe1,51593277776330755",那个是老端最的防火墙,2
"666.50000,1,25,16777215,1625548513,0,bcfff118,51593262536327171",进度条告诉我没那么简单,2
"332.65900,1,25,16777215,1625548477,0,d764230d,51593243320647685",B=================================================8,3
"878.39900,1,25,16777215,1625548439,0,81745894,51593223349993475",这个牵强了,2
"330.85900,1,25,16777215,1625548439,0,d764230d,51593223514095621",b,2
"725.73400,1,25,16777215,1625548433,0,e6ceef24,51593220326424581",你确实想多了,2
"10.90800,1,25,16777215,1625547942,0,f6ab11c4,51592962892627975",我怒了，怎么才来！,2
"157.99600,1,25,16777215,1625547867,0,280e8159,51592923461976071",套娃,0
"1181.60900,1,25,16777215,1625547669,0,4ac77bb0,51592819911426051",黑夜使者 亚索,0
"2.48300,1,25,16707842,1625547608,0,dbfe9a2e,51592787950829571",爷青回,0
"447.51500,1,25,16777215,1625547416,0,55095372,51592687421751299",三体yyds,0
"1273.09600,1,25,16777215,1625547375,0,3acf3921,51592665677955075",kaiba,0
"431.96400,5,25,38979,1625547281,0,a61a7d6b,51592616236023813",winner!!,3
"456.74000,1,25,16777215,1625547244,0,b8c285fc,51592596954284037",yyds,0
"920.89800,1,25,16777215,1625547199,0,60146bed,51592573399597063",8============================D,0
"784.81900,1,25,16777215,1625547199,0,e33e2925,51592573333012485",这个男演员应该是荷兰弟蜘蛛侠里面的鸟人的年轻版吧,0
"913.49500,1,25,16777215,1625547173,0,60146bed,51592559648047111",8==D,0
"494.28700,1,25,16777215,1625547096,0,230caae,51592519689961479",不愧是你,0
"169.55900,1,25,16777215,1625547069,0,38fe9ae3,51592505417793539",套娃逻什么？,2
"1095.68000,1,25,16777215,1625546856,0,7cfb8dbc,51592393786916869",祝大家都能涨到8===========D,0
"242.92100,1,25,16777215,1625546816,0,a8fab6fc,51592372554301447",哈哈哈,0
"67.48400,5,25,14811775,1625546771,0,a61a7d6b,51592349232398339",loser !!!!!,3
"0.30300,5,25,14811775,1625546675,0,a61a7d6b,51592298911760387",loser!!!!,3
"274.82700,1,25,16777215,1625546482,0,60146bed,51592197637144581",万一本体被复制体灭了咋办,1
"1068.28000,1,25,16777215,1625546481,0,94c326d2,51592197048893445",M1917美制史密斯维森,0
"222.01900,1,25,16777215,1625546476,0,a2b3e8a2,51592194669150215",缸中大脑,1
"939.52300,1,25,16777215,1625546469,0,e12bc216,51592190824022019",8==================================================================================================D,0
"925.94300,1,25,16777215,1625546447,0,e12bc216,51592179041697797",8=================================D,0
"1124.32600,1,25,16777215,1625546239,0,c7502acc,51592070287589383",哈哈哈哈好家伙,0
"1280.74100,5,25,41194,1625546179,0,b6b2c303,51592038527795203",是人，只要你认为你自己是人那你便是人,0
"900.89000,1,25,16777215,1625546128,0,7c8d0795,51592011723046919",胸,3
"1221.08100,1,25,41194,1625546041,0,b6b2c303,51591966304501763",克隆人只是和你基因相似，生产环境和你完全不同，道德观念也不同，克隆和本体，两个单独的物体,2
"166.54500,1,25,16777215,1625545917,0,7f525323,51591901171154949",其实这集建议看原片,0
"1052.90400,1,25,16777215,1625545559,0,40e21fd1,51591713521664007",致敬和恶搞怎么鉴定,2
"502.69900,1,25,16777215,1625545440,0,c7502acc,51591651196928005",loser,1
"438.29700,5,25,16765698,1625545204,0,3bbb192d,51591527625392131",彗星来得那一夜？,1
"492.52800,1,25,16777215,1625545062,0,35de190a,51591452950528007",松鼠党？,2
"7.46000,1,25,16777215,1625544938,0,c7502acc,51591387943534599",来了,0
"452.90000,1,25,16777215,1625544921,0,af8182b9,51591379308511239",小小梦魇对吧,1
"1280.96300,1,25,16777215,1625544840,0,b4da120c,51591336771452931",那就让那位克隆体自己打官司吧,2
"496.59700,1,25,16777215,1625544580,0,c7fdd315,51591200263634951",创造的世界，也会有不同样的群体,3
"965.60800,1,25,16777215,1625544287,0,88e1362e,51591046731137031",喜欢我仿生人吗,2
"161.59100,1,25,16777215,1625544217,0,70a452c2,51591009890992135",禁止套娃,2
"1037.81500,1,25,16777215,1625544177,0,17bd43c4,51590989164314631",棍勇里也不是有一个相似的,2
"36.30700,1,25,16777215,1625544144,0,40fe9f6a,51590971928870915",好耶,0
"942.51600,1,25,16777215,1625543870,0,f101cbbe,51590828062146565",0.,2
"324.75400,1,25,16777215,1625543714,0,e33ad7ee,51590746433650691",黑暗森林法则,0
"303.47600,1,25,16777215,1625543700,0,80ccb53d,51590738776424455",8==D,0
"670.11300,1,25,16777215,1625543550,0,8bb7a2ac,51590660267966467",超喜欢这里的BGM，可能放在别的剧情里是悲戚，可放在这里Jerry受罚合适无比，爽啊,0
"23.85900,1,25,16777215,1625543426,0,61372aa4,51590595576070151",其实是即使看了前四季也不一定能看得懂每一小集所表达的意思,1
"481.87900,1,25,41194,1625543407,0,b6b2c303,51590585671221255",木头,0
"467.71900,1,25,41194,1625543358,0,b6b2c303,51590559597854723",骨头是机械的,2
"1275.67500,1,25,16777215,1625543321,0,8720522c,51590540340756485",送你五个字，基本不可能,0
"918.01300,1,25,16777215,1625543319,0,13861250,51590539247616005",8==D,0
"400.44400,1,25,15138834,1625543307,0,d6e4100d,51590532948819971",懂了，鱿鱼人才是真老白一家,0
"911.71900,1,25,16777215,1625543305,0,13861250,51590531794337795",8 = = D,1
"1275.67500,1,25,16777215,1625543303,0,8720522c,51590530717450243",送你五个字，从科学上来讲根本不可能,0
"318.53400,1,25,16777215,1625543257,0,f70cd357,51590506803625989",8=====D,0
"1225.75500,1,25,16777215,1625543229,0,8720522c,51590492090531847",这世界没有所谓人格，人在动物界并不十分特别，人所拥有的也只不过哺乳动物性，与其他动物一样，所以我认为克隆人是人,0
"273.30900,1,25,16777215,1625543063,0,8bb7a2ac,51590404979556419",哎，虽然知道老白秃顶了，可每次看到又都惊一下，秃是真的没救了吗,3
"1225.28900,5,25,15138834,1625542994,0,3d51b161,51590368896483333",威尔史密斯！！,0
"347.65900,1,25,16777215,1625542863,0,7d32042a,51590300386197507",建议看原剧,0
"167.05500,1,25,16777215,1625542754,0,7b469f28,51590242846113795",dgugggfjfjgjgjjgfgfjgfgjfg,0
"135.61200,1,25,16777215,1625542722,0,7b469f28,51590226364071939",1,2
"54.96100,1,25,16777215,1625542642,0,7b469f28,51590184038825989",5201314,0
"30.73100,1,25,16777215,1625542617,0,7b469f28,51590171353677827",2002,0
"1066.89400,1,25,16777215,1625542414,0,63b0c543,51590064726605831", M1917美国制史密斯维森,0
"925.51100,1,25,16777215,1625542296,0,436f74c8,51590003125911619",：=D,1
"550.95500,1,25,16777215,1625542001,0,8720522c,51589848276926467",想管也管不了，全场有谁打得过老白,2
"372.45400,1,25,16777215,1625541948,0,d3484233,51589820282044421",叠甲，过！,0
"759.78500,1,25,16777215,1625541821,0,8534ddf4,51589753704284167",不感兴趣的一定是复制体,2
"436.60300,1,25,16777215,1625541685,0,3097a42,51589682469273607",一开始的复制体怎么会死？,1
"1190.02400,1,25,16777215,1625541512,0,51a3fae7,51589592103518215",仿生佛能超度电子鬼么？,2
"211.00600,1,25,15138834,1625541487,0,7aacfec,51589578734174213",那个鱿鱼是不是真老白啊,2
"1188.43500,1,25,16777215,1625541421,0,6c0b7c9f,51589544409038855",我记得这个最后有点烂尾,1
"1016.60000,1,25,16777215,1625541283,0,fe4bcd3e,51589472001196037",巴布,0
"250.79400,1,25,16777215,1625541030,0,ba10feba,51589338995621895",让子弹飞还不申遗？糟糕我成提升,2
"4.74800,1,25,16777215,1625541013,0,381002f3,51589330257838087",。.。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。,0
"3.54600,1,25,16777215,1625541007,0,381002f3,51589326890336259",。,3
"218.99500,5,25,16646914,1625540641,0,8f9d7270,51589135470690309",糟了，我成替身了,1
"395.84400,1,25,16777215,1625540437,0,fe4bcd3e,51589028374904839",233333,0
"1120.63800,1,25,16777215,1625540367,0,e19b957d,51588991357026309",弹幕护体,3
"1067.45400,1,25,16707842,1625540272,0,f9e9e8a9,51588941918240771",用来自杀,2
"309.67200,1,25,16777215,1625539946,0,1a203c8b,51588770629156867",8==D,0
"1126.87300,1,25,16777215,1625539900,0,ac858d2c,51588746875240453",哈哈哈哈哈哈,0
"1072.52400,1,25,16777215,1625539846,0,ac858d2c,51588718409547779",黑衣人呗,2
"1064.31800,1,25,16777215,1625539838,0,ac858d2c,51588714082074693",闪电鞭,0
"380.44100,1,25,16777215,1625539797,0,66fc0b8b,51588692819050501",母猪产后护理专业hhhhhh,0
"373.88100,1,25,16777215,1625539774,0,66fc0b8b,51588680681783303",母猪产后护理哈哈哈哈哈哈哈,0
"542.96600,1,25,16777215,1625539762,0,be1df040,51588674520350727",哈哈哈哈哈哈哈哈哈,0
"916.71100,1,25,16777215,1625539690,0,ac858d2c,51588636709748743",像个寄吧,2
"398.40900,1,25,16777215,1625539570,0,be1df040,51588573474324483",？？？？？？？？？？,3
"1023.22700,1,25,16777215,1625539564,0,b9cde979,51588570633207811",钢筋跳钩打击老人头,2
"1081.84500,1,25,16777215,1625539517,0,d4218e42,51588546174124035",痰逗闪电鞭？,2
"364.51800,1,25,16777215,1625539511,0,be1df040,51588542654578695",看剧学单词,0
"158.65900,1,25,16777215,1625539415,0,f193f953,51588492191334405",禁止套娃,2
"1178.99200,1,25,16777215,1625539409,0,cd936ca,51588489297264643",仿生佛会超度电子鬼吗,2
"1154.09700,1,25,16777215,1625539386,0,133fd2a7,51588477242834947",此处@某幻君,0
"607.68300,1,25,16777215,1625539305,0,b9c11fad,51588434978930693",Jerry. Loser.,3
"506.57400,1,25,16777215,1625539107,0,815b6d58,51588330966482947",loser~,1
"1217.63000,1,25,16777215,1625537947,0,8550983d,51587722979573763",现在咱不也是工具吗？,2
"537.39700,1,25,16777215,1625536756,0,c468c3c1,51587098520584199",哈哈哈哈哈哈哈哈哈哈,0
"9.46300,1,25,16777215,1625536574,0,7403b14b,51587002910900229",出息了,1
"44.84700,1,25,16777215,1625536563,0,70abe7a5,51586997287911429",老白 小黄？？？ 你看过么,2
