"9.80400,4,25,15138834,1613189863,0,634f6919,45113770690740227",太细节了她们的发型都是自己配的角色的发型,0.0
"75.75300,1,25,16777215,1613154296,0,e0f20b6,45095123359891459",爱衣的颜值巅峰(泪目),0.0
"373.54400,1,25,16777215,1613153546,0,187987fb,45094729700343815",触及我心里最柔软的,0.0
"23.49100,1,25,16777215,1613149761,0,26190c50,45092745523494917",我的日本仙女啊！泪目,1.0
"3.40600,1,25,15138834,1613147154,0,5ec0708c,45091378925928453",面码！,1.0
"125.90200,1,25,14811775,1613136439,0,e26433bc,45085760714440711",锰男落泪,1.0
"199.90600,1,25,16777215,1613110877,0,d8ad7ee4,45072359166574595",已知花意，未见其花，已见其花，未闻花名，再见其花，泪落千溟，未闻花名，但识花香，已见花名，花已不在。未闻花名，但识花香，再遇花时，泪已千行。​,1.0
"415.94300,1,25,14811775,1613091546,0,f5160cb5,45062224107536389",爱衣酱大胜利,0.0
"421.68000,1,25,16777215,1613064056,0,49b0b921,45047811402104835",找到你了呢，面码,0.0
"257.23600,1,25,16777215,1613063742,0,d8c61c27,45047646938726407",面码 找到你了,nan
"195.45800,1,25,16777215,1613052416,0,b44c0bec,45041708441272327",已知花意，未见其花，已见其花，未闻花名，再见其花，泪落千溟，未闻花名，但识花香，已见花名，花已不在。未闻花名，但识花香，再遇花时，泪已千行。,1.0
"231.92600,5,25,16755202,1613034415,0,83c4efed,45032271201697795",未闻花名，但闻花香 再闻花时 泪已千行,1.0
"68.65600,1,25,16777215,1613020153,0,634f6919,45024793774784519",002就是户松遥配的音好感动 让我哭的两部动漫都有户松遥,0.0
"14.41500,1,25,16777215,1613020068,0,634f6919,45024749166264327",真的太喜欢户松遥了,0.0
"222.97000,1,25,16777215,1613012577,0,69006410,45020821549219847",已知花意，未见其花，已见其花，未闻花名，再见其花，落泪千溟，未闻花名，但识花香，已知花名，花已不在。未闻花名，但识花香，再遇花时，泪已千行。我知花意，花不知我。爱其芬芳，闻其花名。回头忆我，我心故我。,1.0
