"1065.89900,1,25,16777215,1625552118,0,1f990f02,51595152369123331",听君一席话胜读十年书,0
"1125.99100,1,25,16777215,1625550919,0,3a1d87f7,51594523829600261",谢谢老师,0
"846.80300,1,25,16777215,1625550157,0,646dea25,51594124331581447",改变自己，在某种程度上说不就是随波逐流吗。,2
"338.53800,1,25,16777215,1625549941,0,a4663149,51594010908164101",张起灵你听到了吗,0
"348.64600,1,25,15138834,1625549539,0,e48da9ab,51593800369831939",这姑娘是清华的 自己听不懂别说人家听不懂 ,2
"707.90700,5,25,16765698,1625547647,0,4617511a,51592808328855559",对，但不完全对,2
"853.03300,1,25,16777215,1625547447,0,aac18d08,51592703293521925",哭了,1
"671.73800,1,25,16777215,1625547277,0,9b8200d9,51592614490669061",哈哈哈哈哈,0
"1145.48000,1,25,16777215,1625547204,0,b5cc6f8d,51592576303628291",谢谢老师,0
"475.00100,1,25,16777215,1625547186,0,af6fa52e,51592566735896581",太对了,0
"579.75000,1,25,16777215,1625547168,0,aac18d08,51592557442891781",哭了，我很怀疑自己大学选错专业过了错误的人生,1
"236.15300,5,25,15138834,1625546679,0,15a4d777,51592300715835399",屠魔的少年终究成魔,0
"182.44600,1,25,16777215,1625546315,0,40c3c0b6,51592110050639877",哈哈哈哈,0
"118.02500,5,25,15138834,1625546198,0,9a332e54,51592048489267205",悟已往之不谏，知来者之可追,0
"142.14700,1,25,15138834,1625545989,0,1a7a273b,51591939193044997",标题党：震惊！罗翔老师竟然带有色眼镜看人,3
"1145.33300,1,25,16777215,1625545893,0,697381b4,51591888843046915",谢谢老师,0
"1075.61900,1,25,16777215,1625545881,0,9eb40668,51591882659594243",是我了,0
"691.23900,1,25,16777215,1625545445,0,9eb40668,51591654118785031",学习不止在书本上,0
"1127.97600,1,25,16777215,1625545437,0,48e7c85c,51591649654996997",谢谢老师,0
"1129.95800,1,25,16777215,1625545335,0,da87a3aa,51591596040781827",谢谢老师,0
"1141.03400,5,25,15138834,1625544906,0,dd53717b,51591371403821061",格局打开,0
"1120.98300,5,25,15138834,1625544886,0,dd53717b,51591360901283845",格局打开,0
"352.17900,1,25,16777215,1625544275,0,8cbb3481,51591040419233797",张三,0
"383.54800,1,25,16777215,1625544099,0,8ef22ad,51590948384669699",反和性,2
"679.02900,1,25,16777215,1625543931,0,7ae8f6a8,51590859859689479",我悟了,0
"1123.77900,1,25,16777215,1625543354,0,1935c26d,51590557422059527",谢谢老师,0
"51.31400,1,25,16777215,1625542356,0,cbdd23dc,51590034095603717",好漂漂的小屋顶,0
"1132.87200,1,25,16777215,1625542342,0,62a3c033,51590027082203139",谢谢老师,0
"614.83800,1,25,16777215,1625541782,0,d619a207,51589733369774085",是我了,0
"1121.28500,1,25,16777215,1625541227,0,2b7d8864,51589442637398021",谢谢老师,0
"1115.96700,1,25,16777215,1625540370,0,97bd2c57,51588993073545223",谢谢老师,0
"843.41400,1,25,16777215,1625540354,0,6815dd5e,51588984973295619",我连我自己都改变不了,1
"1130.98000,1,25,16777215,1625539525,0,805a9f60,51588550025019395",谢谢老师,0
"702.11400,1,25,16777215,1625539025,0,46ddec0f,51588288174620677",大师，我悟了,0
